file,url,content
zheng.yang/ppl_description/5965897fa5410800_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/5965897fa5410800_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：一名女子身着深蓝色清宫旗装，头戴黑色高髻配以素雅簪饰，内穿素白中衣，外罩深色马面裙，足蹬黑色布鞋，手中持有一只深色古瓷茶盏。
zheng.yang/ppl_description/59659077a294e000_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/59659077a294e000_0001.webp,
zheng.yang/ppl_description/59659077a294e000_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/59659077a294e000_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：图中人物身穿绯红色的魔法师风格服饰，头戴配套的巫师帽，整体着装呈现出浓郁的魔法学院氛围，所有人都统一换装为该主题服装。
zheng.yang/ppl_description/59659077a294e000_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/59659077a294e000_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：图中四位人物均身着古埃及风格服饰，头戴标志性的白色或彩色假发及贝雷帽式样头饰，穿着亚麻质感的裹腰布或贴身长袍，脚穿皮质凉鞋。
zheng.yang/ppl_description/59659077a294e000_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/59659077a294e000_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：四人皆身着黄色上衣搭配蓝色牛仔背带裤。
zheng.yang/ppl_description/59659077a294e000_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/59659077a294e000_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：画面中四人整体着装为清代皇室风格，服饰以黑、深蓝、深紫等色素色为主。左侧女性身着深色旗装，外罩黑色马褂，发髻高挽并插有黑色簪花；前方小女孩身穿墨绿小短袄与同色裙裤，头戴简约束发带。中间女性穿着深紫色长袍，袍身绣有暗纹，佩戴黑色流苏头饰，梳着繁复发髻；右侧男性身穿玄色长袍马褂，头戴深色瓜皮帽，下配同色系长裤。
zheng.yang/ppl_description/596b4dcfa541d800_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/596b4dcfa541d800_0001.webp,
zheng.yang/ppl_description/596b4dcfa541d800_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/596b4dcfa541d800_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：左侧成年女性身披绯红色魔法师长袍，头戴同色宽檐尖顶巫师帽。右侧幼儿身穿绯红色魔法师连体短袍，佩戴配套的绯红色魔法小帽子。
zheng.yang/ppl_description/596b4dcfa541d800_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/596b4dcfa541d800_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：一位身着米色亚麻长袍并佩戴蓝白条纹尼安特头巾的女性，怀中抱着一名身穿白色系带亚麻束腰裙、头戴小型编织帽饰的幼童。
zheng.yang/ppl_description/596b4dcfa541d800_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/596b4dcfa541d800_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：左侧抱人的女性身着黄色上衣，下身搭配蓝色牛仔背带裤；被其抱着的小孩也穿着黄色上衣，下身穿着蓝色牛仔背带裤。
zheng.yang/ppl_description/596b4dcfa541d800_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/596b4dcfa541d800_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：左边成年女性身着黑色旗装长袍，内搭深色比甲，头戴钿子，身披墨绿色云肩；右边幼童身穿深灰色直裰，外罩深褐色坎肩，头戴小暖帽，整体服饰遵循清代皇室风格，色调以黑、灰、褐等深色素色为主。
zheng.yang/ppl_description/5c793abfa3adc800_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/5c793abfa3adc800_0001.webp,
zheng.yang/ppl_description/5c793abfa3adc800_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/5c793abfa3adc800_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：左侧成年男性身着深绯红色高领长袍，外罩宽大同色系斗篷，腰间系金纹束带；头戴镶银边绯红尖帽，脚穿黑色短靴，手持刻有星图符文的魔法书。中间成年女性身穿渐变绯红丝绸长裙，裙摆缀半透明纱质魔法层，颈戴星月项链，耳挂红宝石吊坠，头戴羽毛装饰尖顶帽，袖口绣银色藤蔓，肩披轻薄魔法披风，手提水晶法杖包。前方小男孩内穿绯红针织毛衣，外搭迷你绯红斗篷配金色流苏，头戴小型尖顶帽挂小铃铛，手持木质魔法棒镶蓝宝石，脚穿深色休闲鞋。
zheng.yang/ppl_description/5c793abfa3adc800_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/5c793abfa3adc800_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：左侧男子身着宽大的白色亚麻长袍，头戴金色假发头饰，佩戴项链，脚穿凉鞋；中间男孩身穿条纹亚麻短袖上衣和短裤，头戴黑色假发，赤足站立；右侧女子身穿飘逸的亚麻长裙，头戴黑色卷发假发，佩戴项圈和臂环，脚穿拖鞋。
zheng.yang/ppl_description/5c793abfa3adc800_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/5c793abfa3adc800_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：左侧男士身穿黄色上衣搭配蓝色牛仔背带裤，前方中间的小男孩穿着同样的黄色上衣与蓝色牛仔背带裤，右侧女士身着黄色上衣和蓝色牛仔背带裤。
zheng.yang/ppl_description/5c793abfa3adc800_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/5c793abfa3adc800_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：图中左侧男子身着深蓝清制长袍马褂，头戴黑色瓜皮帽，下穿深色长裤；中间小孩穿深灰小旗装，衣襟有纽扣装饰，配深色裤子；右侧女子披浅蓝旗女袍，梳清代发髻并饰步摇头饰，下着深色长裙。
zheng.yang/ppl_description/三人_展厅_远5_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E4%B8%89%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C5_0001.webp,
zheng.yang/ppl_description/三人_展厅_远5_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E4%B8%89%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C5_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：左侧男性身着绯红色哈利波特风格魔法师长袍，头戴同色系的尖顶巫师帽；中间短发女性身着绯红色哈利波特风格魔法师长袍，头戴同色系的尖顶巫师帽；右侧长发女性身着绯红色哈利波特风格魔法师长袍，头戴同色系的尖顶巫师帽。
zheng.yang/ppl_description/三人_展厅_远5_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E4%B8%89%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C5_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：图中三人全换装为古埃及风格服饰，左侧男生身着深绿色亚麻长袍，腰间系着带有象形文字的金色宽腰带，头戴简易假发，脚踩凉鞋；中间女生身穿华丽的紫色刺绣长裙，外搭金色丝绸披肩，佩戴宽大的金色项圈、耳环及项链，头戴插有鸵鸟羽毛的华丽头冠；右侧女生穿着浅黄色亚麻束腰外衣，腰间系着编织绳带，佩戴金色手镯与脚镯，头上缠着白色头巾。
zheng.yang/ppl_description/三人_展厅_远5_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E4%B8%89%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C5_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：从左至右的三位人物均换上黄色上衣搭配蓝色牛仔背带裤，整体造型统一简洁。
zheng.yang/ppl_description/三人_展厅_远5_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E4%B8%89%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C5_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：从左至右，左侧男子身着玄色长袍外罩深蓝马褂，头戴黑色扁方发带；中间女子身穿深紫色织金旗装长裙，佩戴黑色钿子与玉项圈；右侧女子着墨灰色常服内搭比甲，头戴黑色云髻插戴金簪，手持素面团扇。
zheng.yang/ppl_description/刘超颖_工位_远_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%88%98%E8%B6%85%E9%A2%96_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_0001.webp,
zheng.yang/ppl_description/刘超颖_工位_远_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%88%98%E8%B6%85%E9%A2%96_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：抱歉，我无法提供您所要求的内容。
zheng.yang/ppl_description/刘超颖_工位_远_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%88%98%E8%B6%85%E9%A2%96_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：图中前景站立着一位身着古埃及风格装扮的女性，她身穿白色的亚麻长裙，腰间系着色彩鲜艳的宽腰带并配有金色装饰物，佩戴有象征地位的黄金手镯，头部戴有带有羽毛和眼镜蛇图案的假发头饰，脚穿皮革凉鞋，脸上画有标志性的眼线。
zheng.yang/ppl_description/刘超颖_工位_远_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%88%98%E8%B6%85%E9%A2%96_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：图中前景站立的女性与左侧坐着的办公人员及背景中的其他人物，均身着黄色上衣搭配蓝色牛仔背带裤。
zheng.yang/ppl_description/刘超颖_工位_远_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%88%98%E8%B6%85%E9%A2%96_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：她身穿深青色织锦旗装，外罩黑色比甲，下着同色系马面裙，头戴深色钗环步摇，足蹬黑色花盆底鞋。
zheng.yang/ppl_description/双人_展厅_近7_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%917_0001.webp,
zheng.yang/ppl_description/双人_展厅_近7_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%917_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：左侧的人物留着短发，佩戴眼镜，身披绯红色的魔法师长袍，头戴同色系的魔法帽，双手交叉抱在胸前；右侧的人物同样佩戴眼镜，身披绯红色的魔法师长袍，头戴配套的魔法帽，双臂交叉站立。
zheng.yang/ppl_description/双人_展厅_近7_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%917_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：左侧女性身着米黄色宽摆亚麻长裙，头戴金色卷发假发及额饰头带，双手交叠于身前；右侧男性身穿白色宽松亚麻束腰短裙，头戴黑色平顶冠样式头饰，双臂交叉在胸前。
zheng.yang/ppl_description/双人_展厅_近7_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%917_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：左边的人换上了黄色上衣和蓝色牛仔背带裤，右边的人换上了黄色上衣和蓝色牛仔背带裤。
zheng.yang/ppl_description/双人_展厅_近7_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%917_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：左边的女性身着深色清宫旗装长衫马面裙，内搭素色对襟衣，佩戴黑色头饰和发簪；右边的男性身穿深色素色清代皇子常服袍，外罩暗纹比甲，头戴黑色暖帽。
zheng.yang/ppl_description/双人_展厅_远10_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C10_0001.webp,
zheng.yang/ppl_description/双人_展厅_远10_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C10_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：从左至右：左侧女性身披修身剪裁的绯红色魔法师长袍，内搭黑色高领毛衣，头戴饰有金色徽章的尖顶巫师帽；右侧男性身着宽大廓形的绯红色法师外袍，内衬深灰色卫衣，佩戴深红色尖顶巫师帽，二人均呈现哈利波特风格魔法师造型。
zheng.yang/ppl_description/双人_展厅_远10_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C10_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：左侧人物身着古埃及女性风格紧身上衣与宽大下裙，头戴装饰性假发头饰；右侧人物身着男士古埃及亚麻短袍与长款外衣，头戴男子假发头饰。
zheng.yang/ppl_description/双人_展厅_远10_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C10_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：左侧人物身穿黄色上衣搭配蓝色牛仔背带裤，右侧人物身穿黄色上衣搭配蓝色牛仔背带裤。
zheng.yang/ppl_description/双人_展厅_远10_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C10_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：左侧女子身着墨绿色旗装马面裙，头戴黑色大拉翅头饰，内搭素色中衣，外罩暗纹织锦马甲；右侧男子头戴黑色暖帽配顶珠，身穿玄色朝服吉袍，系深紫色玉带，脚蹬皂靴，两人均身着深色素色清代皇室风格服饰。
zheng.yang/ppl_description/双人_展厅_远3_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C3_0001.webp,
zheng.yang/ppl_description/双人_展厅_远3_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C3_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：左边的人身穿绯红色的哈利波特风格魔法长袍，头戴配套的尖顶巫师帽，展现出女魔法师的优雅姿态。右边的人同样身着绯红色魔法师长袍，佩戴尖顶法帽和细项链，脚踩休闲鞋，整体装束充满了奇幻色彩。
zheng.yang/ppl_description/双人_展厅_远3_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C3_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：左侧女子身着洁白的亚麻紧身束腰长袍，外搭金色胸甲，头戴高耸的假发与金蛇头饰，颈部佩戴宽大的乌瑟克项圈；右侧女子穿着深蓝色的亚麻长裙，腰间系有皮革腰带，同样佩戴着精致的古埃及风格首饰和假发。
zheng.yang/ppl_description/双人_展厅_远3_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C3_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：从左至右第一位身穿黄色上衣搭配蓝色牛仔背带裤；第二位同样是黄色上衣与蓝色牛仔背带裤的组合。
zheng.yang/ppl_description/双人_展厅_远3_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B1%95%E5%8E%85_%E8%BF%9C3_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：左边人物身着深青色清宫旗装，内搭素白衬衣，外罩深色坎肩，头戴黑色旗头与金饰；右边人物身穿深紫色皇室风格长袍，束高马尾并佩戴流苏发簪，脚穿云头履。
zheng.yang/ppl_description/双人_工位_近10_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9110_0001.webp,
zheng.yang/ppl_description/双人_工位_近10_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9110_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：左侧长发女性身着绯红色魔法师长袍，头戴同色系的尖顶巫师帽；右侧戴眼镜的女性同样换上绯红色魔法师风格的服饰与帽子，两人均呈现出神秘的法师形象。
zheng.yang/ppl_description/双人_工位_近10_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9110_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：左侧女性身着古埃及风格亚麻紧身胸衣，下身搭配宽大的束腰长裙，头戴饰有羽毛的布质头冠。右侧女性身穿同色系亚麻长袍，佩戴金色项圈，头部包裹着象征法老风格的丝绸头巾。
zheng.yang/ppl_description/双人_工位_近10_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9110_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：左侧的年轻女性身穿黄色上衣和蓝色牛仔背带裤，留着黑色中长发，双手抬起与身旁同伴共同组成心形手势；右侧戴眼镜的女性同样身着黄色上衣和蓝色牛仔背带裤，双臂交叉抱于胸前，下身搭配同色系裤装，两人均保持原有站姿。
zheng.yang/ppl_description/双人_工位_近10_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%8F%8C%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9110_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：左侧人物身着一套深紫色的清宫立领长袄，外罩同色系披风，搭配墨绿色高腰马面裙，头戴金线绣花的宫钗发饰；右侧人物穿着深蓝色旗装大褂，内搭素色中衣，下身是深色百褶长裙，佩戴古典式样的发髻与步摇头饰。
zheng.yang/ppl_description/多人_工位_远_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%A4%9A%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_0001.webp,
zheng.yang/ppl_description/多人_工位_远_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%A4%9A%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：四人均身着哈利波特风格的绯红色魔法师长袍，头戴配套的尖顶巫师帽，整体呈现出统一的魔法师装扮，手中或身旁配有法杖等魔法道具。
zheng.yang/ppl_description/多人_工位_远_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%A4%9A%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：画面中四人皆身着古埃及服饰，呈现出浓郁的异域历史风情。左侧男子头戴红蓝条纹的纳姆特夫头巾，下巴挂着标志性的白色假胡须，佩戴金色项圈，身穿宽大的白色亚麻长袍；中间两人分别头戴白色高冠或布巾，留着标志性假胡子，身着深色束腰外衣或祭司白袍；最右侧男子头戴饰有秃鹫羽毛的头冠，同样佩戴假胡须，身穿埃及风格短裙上衣。四人脚踩传统凉鞋，在现代化的办公环境中仿佛一群穿越而来的古埃及贵族与神官正在合影。
zheng.yang/ppl_description/多人_工位_远_001_小黄人.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%A4%9A%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_001_%E5%B0%8F%E9%BB%84%E4%BA%BA.txt,保留拍照主体人物，背景变成白色，人物更换｛黄色上衣和蓝色的牛仔背带裤｝，详情如下：四位男士均身着黄色上衣与蓝色牛仔背带裤。
zheng.yang/ppl_description/多人_工位_远_001_清宫.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E5%A4%9A%E4%BA%BA_%E5%B7%A5%E4%BD%8D_%E8%BF%9C_001_%E6%B8%85%E5%AE%AB.txt,保留拍照主体人物，背景变成白色，人物更换｛清宫服，皇室衣服和头饰，深色素色为主｝，详情如下：四位男士均身着深色素色的清宫服与皇室服饰，头戴传统式样的皇室头饰。整体装束统一呈现出庄重的清代宫廷风格，衣物多为深沉的蓝、黑或墨绿色调，尽显皇家威仪与古典韵味。
zheng.yang/ppl_description/李丛_展厅_近_0001.webp,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E6%9D%8E%E4%B8%9B_%E5%B1%95%E5%8E%85_%E8%BF%91_0001.webp,
zheng.yang/ppl_description/李丛_展厅_近_001_哈利波特.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E6%9D%8E%E4%B8%9B_%E5%B1%95%E5%8E%85_%E8%BF%91_001_%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9.txt,保留拍照主体人物，背景变成白色，人物更换｛哈利波特风格，绯红色魔法师服装和帽子｝，详情如下：画面中一位身披绯红色长袍、头戴同色尖顶帽的男性魔法师正立着。
zheng.yang/ppl_description/李丛_展厅_近_001_埃及.txt,https://wifi-1251808348.cos.ap-beijing.myqcloud.com/zheng.yang/ppl_description/%E6%9D%8E%E4%B8%9B_%E5%B1%95%E5%8E%85_%E8%BF%91_001_%E5%9F%83%E5%8F%8A.txt,保留拍照主体人物，背景变成白色，人物更换｛古埃及装扮和头饰｝，详情如下：画面正中站立一名身着古埃及服饰的男性，头戴黑色卷曲假发头饰，身穿米白色亚麻宽松长袍，腰间缠绕着布料，双手自然下垂，站在带有显示屏和文字背景的室内环境中。
